1695,0,9870,1177.415832
2301,0,2418,1423.573242
2302,0,1326,3210.78663
2303,0,1326,2509.380894
2304,0,2418,3200.288534
2305,0,13446,2551.239748
2306,0,2418,1811.137076
2307,0,13446,1605.609723
2308,0,13446,1605.213801
2309,0,6579,2246.582555
2310,0,13446,2137.268449
2311,0,6579,2602.9417
2312,0,8745,1897.901543
2313,0,6579,1504.38094
2314,0,8745,1672.761634
2315,0,8745,2432.701633
2316,0,12591,2862.948892
2317,1,12591,2120.527771
2318,0,8745,2654.831539
2319,0,8745,3396.051435
2320,0,10890,4891.794645
2321,0,10890,4120.073197
2322,0,12591,3028.982126
2323,0,10890,3508.574464
2324,0,10890,3722.473647
2325,0,10890,4123.709024
2326,0,12591,3746.680889
2327,0,1326,4994.461908
2328,0,6579,4050.423782
2329,0,6579,4163.707188
2330,0,1326,5161.46044
2331,0,6579,4586.325171
2332,0,8745,3822.314204
2333,0,1326,5636.237425
2334,0,8745,5000.629986
2335,0,8745,5710.129341
2336,0,8745,4902.978158
2337,0,10890,4527.699882
2339,0,10890,5939.900847
2340,0,8745,6736.464256
2341,0,10890,5494.698691
2342,0,10890,4277.02676
2343,0,5598,7742.090893
2344,0,5598,7649.752672
2347,0,13446,2748.47471
2348,0,8745,3276.368668
2349,0,1326,4263.749522
2350,0,8745,4828.381886
2351,0,5598,5448.511109
2352,0,2418,2790.804527
2353,0,6579,2813.379057
2354,0,8745,1960.148282
2355,0,12591,2939.538547
2356,0,6579,2407.280703
2357,0,6579,4218.529079
2358,0,10890,6080.294912
2359,0,10890,6792.341113
2360,0,1326,5196.611473
2361,0,2418,1782.374933
2362,0,1326,1978.786506
2363,0,2418,2156.669865
2364,0,2418,2338.1917
2365,0,13446,2189.088866
2368,0,1326,5517.045895
2369,0,8745,3570.584536
2370,0,8745,4483.326841
2371,0,2418,2990.790422
2372,0,10890,4416.68975
2373,0,10890,4935.999109
2375,0,5598,5221.353298
2376,0,5598,5272.707182
2377,0,5598,5317.070568
2380,0,6579,3012.406624
2381,0,1326,3622.198699
2382,0,8745,4069.600176
2383,0,5598,7433.647276
2384,0,5598,6550.162103
2385,0,2418,2733.300422
2386,0,6579,3493.604026
2387,0,5598,6769.011865
2388,0,6579,2414.597582
2389,0,10890,5243.99812
2390,0,10890,5895.971554
2391,0,10890,6497.465116
2392,0,10890,6750.539089
2393,0,10890,7138.056237
2394,0,10890,6275.388754
2395,0,10890,6244.967598
2396,0,8745,5719.179713
2398,0,6579,3697.569146
2401,0,10890,5117.200621
2403,0,10890,4876.689475
2404,0,10890,4545.116566
2405,1,6579,2225.765948
2406,0,1326,2050.615383
2407,0,1326,4147.873712
2408,0,5598,6613.98493
2409,0,1326,4815.176143
2410,0,1326,4196.820643
2411,0,5598,7039.135829
2412,0,5598,4566.514708
2413,0,12591,5059.898834
2414,0,8745,5353.814713
2415,0,8745,4488.727358
2416,0,8745,4600.238002
2417,0,6579,3511.194814
2418,0,8745,2490.166404
2419,0,8745,2452.151258
2420,0,10890,4023.548018
2421,0,1326,3360.385955
2422,0,5598,5463.512414
2423,0,10890,4632.42457
2425,0,5598,7798.99971
2426,0,5598,7357.706241
2427,0,10890,5584.477132
2428,0,10890,5776.363658
2429,0,13446,1709.823383
2430,0,1326,4248.446459
2431,0,10890,4480.78427
1001,0,11835,1677.580717
1002,1,11835,1659.713081
1003,0,11835,1655.493123
1004,0,11835,1973.071922
1006,0,11835,3204.97727
1007,0,11835,2417.772846
1008,0,11835,1742.976314
1009,0,11835,1815.99663
1010,0,11835,3118.937959
1011,0,11835,2866.12763
1012,0,498,1829.549221
1013,0,498,2071.976159
1014,0,11835,3114.051112
1015,1,11835,3484.750404
1016,0,11835,5752.807901
1017,0,11835,3611.848816
1018,0,498,3471.698902
1019,0,498,2955.353778
1020,0,498,2634.785937
1021,0,11835,6130.023596
1022,0,11835,3134.826303
1023,0,11835,5930.608753
1024,0,498,2327.209631
1025,0,11835,5737.397521
1026,0,11835,4272.615977
1027,0,11835,3796.559346
1028,0,498,2017.436862
1029,0,498,2010.862507
