1695,37.623417,127.066933,0
2301,37.524071,127.02179,0
2302,37.505581,127.024277,0
2303,37.511517,127.021477,0
2304,37.512527,127.035835,0
2305,37.520641,127.034508,0
2306,37.527122,127.028717,0
2307,37.528614,127.038559,0
2308,37.529301,127.035599,0
2309,37.518902,127.049385,0
2310,37.523613,127.040176,0
2311,37.517773,127.043022,0
2312,37.52058,127.056328,0
2313,37.525116,127.052467,0
2314,37.521275,127.061035,0
2315,37.514248,127.061119,0
2316,37.509575,127.063408,0
2317,37.515888,127.0662,1
2318,37.513577,127.055031,0
2319,37.506607,127.05468,0
2320,37.491928,127.056969,0
2321,37.496117,127.069443,0
2322,37.508091,127.063103,0
2323,37.502213,127.067207,0
2324,37.500439,127.066223,0
2325,37.49865,127.059319,0
2326,37.502396,127.0588,0
2327,37.490551,127.031464,0
2328,37.503586,127.042641,0
2329,37.502357,127.04319,0
2330,37.492199,127.039459,0
2331,37.498051,127.044601,0
2332,37.504208,127.048965,0
2333,37.485157,127.034073,0
2334,37.493759,127.045898,0
2335,37.486767,127.046761,0
2336,37.494236,127.047462,0
2337,37.492077,127.071976,0
2339,37.483261,127.052299,0
2340,37.477509,127.045174,0
2341,37.483311,127.084938,0
2342,37.494007,127.079514,0
2343,37.465317,127.107727,0
2344,37.465061,127.101196,0
2347,37.518639,127.0354,0
2348,37.507233,127.056854,0
2349,37.501545,127.038567,0
2350,37.494823,127.047905,0
2351,37.483879,127.089027,0
2352,37.51759,127.035027,0
2353,37.516811,127.040474,0
2354,37.519787,127.056763,0
2355,37.509121,127.062309,0
2356,37.51807,127.047119,0
2357,37.501949,127.04277,0
2358,37.481384,127.053917,0
2359,37.475605,127.050377,0
2360,37.492809,127.041389,0
2361,37.526844,127.028259,0
2362,37.517635,127.022453,0
2363,37.51918,127.027466,0
2364,37.52124,127.031898,0
2365,37.5233,127.038475,0
2368,37.489342,127.041298,0
2369,37.505428,127.052872,0
2370,37.496552,127.054298,0
2371,37.514748,127.035133,0
2372,37.494499,127.063797,0
2373,37.489277,127.065575,0
2375,37.48735,127.100998,0
2376,37.486778,127.100517,0
2377,37.486835,127.102753,0
2380,37.511696,127.049347,0
2381,37.506367,127.034523,0
2382,37.501343,127.050468,0
2383,37.466328,127.094887,0
2384,37.476028,127.105942,0
2385,37.51395,127.030151,0
2386,37.509586,127.040909,0
2387,37.472454,127.096077,0
2388,37.516785,127.051613,0
2389,37.48616,127.067238,0
2390,37.480881,127.063042,0
2391,37.475986,127.059624,0
2392,37.474579,127.05545,0
2393,37.472,127.051338,0
2394,37.479092,127.055397,0
2395,37.47929,127.055733,0
2396,37.485741,127.051048,0
2398,37.50811,127.039452,0
2401,37.486561,127.082672,0
2403,37.48872,127.074539,0
2404,37.49181,127.073158,0
2405,37.518711,127.05085,1
2406,37.51757,127.023643,0
2407,37.49847,127.030113,0
2408,37.477341,127.113274,0
2409,37.492062,127.030746,0
2410,37.499599,127.033752,0
2411,37.472969,127.112228,0
2412,37.491791,127.088211,0
2413,37.490959,127.054985,0
2414,37.488972,127.051827,0
2415,37.496674,127.053429,0
2416,37.495899,127.052193,0
2417,37.507999,127.04525,0
2418,37.513935,127.059822,0
2419,37.514309,127.0597,0
2420,37.496895,127.070137,0
2421,37.504673,127.025795,0
2422,37.484169,127.094849,0
2423,37.490837,127.08065,0
2425,37.464619,127.10685,0
2426,37.468296,127.104698,0
2427,37.484852,127.058373,0
2428,37.482368,127.061188,0
2429,37.527454,127.040428,0
2430,37.500244,127.036057,0
2431,37.494118,127.062904,0
1001,37.541805,127.124718,0
1002,37.545219,127.125916,1
1003,37.543915,127.125458,0
1004,37.553349,127.12886,0
1006,37.55492,127.142799,0
1007,37.559517,127.130844,0
1008,37.549549,127.127151,0
1009,37.538658,127.124214,0
1010,37.534481,127.138344,0
1011,37.534771,127.135239,0
1012,37.536026,127.122726,0
1013,37.530773,127.120926,0
1014,37.5508,127.142624,0
1015,37.550079,127.146912,1
1016,37.559399,127.171158,0
1017,37.535473,127.145172,0
1018,37.524681,127.135406,0
1019,37.526825,127.130028,0
1020,37.52829,127.126801,0
1021,37.564301,127.17395,0
1022,37.533764,127.138031,0
1023,37.549999,127.17469,0
1024,37.529251,127.123108,0
1025,37.546841,127.172516,0
1026,37.546631,127.155884,0
1027,37.535999,127.147697,0
1028,37.5331,127.12278,0
1029,37.536541,127.125397,0
1030,37.527061,127.12207,0
1031,37.555851,127.129898,0
1032,37.556728,127.136208,0
1033,37.557991,127.144707,0
1034,37.561909,127.150749,0
1035,37.555016,127.155273,0
1036,37.551998,127.153297,0
1037,37.562588,127.177612,0
1038,37.568668,127.174797,1
1039,37.561279,127.167801,0
1041,37.559196,127.153297,0
1042,37.568562,127.177002,0
1044,37.545399,127.142601,0
1047,37.536381,127.137253,0
1048,37.531013,127.142365,0
1049,37.56118,127.180267,0
1050,37.526695,127.135529,0
1051,37.554829,127.137321,0
1052,37.556469,127.156822,0
1053,37.562538,127.164528,1
1054,37.560009,127.169579,1
1056,37.563332,127.179092,0
1057,37.55579,127.173813,1
1058,37.553471,127.165001,1
1059,37.538181,127.131752,0
1060,37.544659,127.132637,0
1061,37.546928,127.134621,0
1062,37.551079,127.162621,1
3539,37.56382,127.132843,0
1063,37.556664,127.142738,0
1064,37.527794,127.147644,0
1065,37.531208,127.149269,0
1066,37.537766,127.152016,1
1067,37.549053,127.156403,0
1068,37.55365,127.156227,0
1069,37.553055,127.156883,0
1070,37.555702,127.157921,0
1071,37.555687,127.159912,1
1072,37.554863,127.153725,0
1073,37.541145,127.141052,0
1074,37.546837,127.149162,0
1075,37.541363,127.137184,0
1076,37.539894,127.141037,0
1077,37.536205,127.132561,0
1078,37.521976,127.133621,0
1079,37.561844,127.170845,0
1080,37.536831,127.128418,0
1081,37.536999,127.129532,0
1082,37.52956,127.14901,0
1083,37.560368,127.156593,0
1084,37.52393,127.129128,0
1085,37.554569,127.145874,0
1086,37.550598,127.145454,0
1088,37.528122,127.119522,0
1089,37.5606,127.146698,0
1090,37.556789,127.166145,0
1501,37.62608,127.026482,0
1503,37.639278,127.026756,0
1504,37.624157,127.018623,0
1506,37.640327,127.013359,0
1509,37.634377,127.035751,0
1510,37.633717,127.035515,0
1511,37.631123,127.036034,0
1512,37.644737,127.026566,0
1513,37.639648,127.025124,0
1514,37.638805,127.028358,0
1515,37.618286,127.024048,0
1516,37.638706,127.015907,0
1518,37.643085,127.016167,0
1519,37.645451,127.015617,0
1520,37.639862,127.022789,0
1522,37.654472,127.012756,0
1525,37.62714,127.026695,0
1526,37.641739,127.024628,0
1527,37.627335,127.026054,0
1528,37.615036,127.020699,0
1529,37.63018,127.02491,0
1530,37.643551,127.022346,0
1531,37.613956,127.030251,0
1532,37.626354,127.047447,0
1533,37.629917,127.040916,0
1534,37.619637,127.044533,1
1535,37.636292,127.023376,0
1536,37.636261,127.032173,0
1537,37.663666,127.012428,0
1538,37.656158,127.013138,1
1539,37.649673,127.013451,0
1540,37.64167,127.016884,0
1541,37.62653,127.018059,0
1542,37.621552,127.02037,0
1543,37.630188,127.017738,0
1545,37.62038,127.01368,0
1546,37.615459,127.029701,0
1547,37.618641,127.03624,1
1548,37.622688,127.037811,1
1551,37.646862,127.008812,0
1552,37.639202,127.027237,0
1553,37.635204,127.033966,0
1554,37.635391,127.034554,0
1557,37.632381,127.039307,0
1558,37.625526,127.037323,0
1560,37.619808,127.028526,0
1564,37.649597,127.013847,0
1565,37.635612,127.022995,0
1566,37.616516,127.018372,0
1568,37.647934,127.014572,0
1569,37.63797,127.025902,0
1101,37.581612,126.798599,0
1102,37.573643,126.811806,0
1103,37.577221,126.812195,0
1105,37.581623,126.812653,1
1106,37.573032,126.816452,0
1108,37.56356,126.81015,0
1109,37.563347,126.810486,0
1110,37.562683,126.816238,0
1111,37.566982,126.8218,0
1112,37.568577,126.824776,0
1113,37.573093,126.822899,1
1114,37.572781,126.826279,0
1115,37.551666,126.86409,0
1117,37.558197,126.844261,0
1118,37.557461,126.861458,0
1119,37.554253,126.867561,0
1120,37.565189,126.853996,0
1121,37.559479,126.86438,0
1122,37.561932,126.863869,1
1124,37.557968,126.838287,0
1125,37.552914,126.836571,0
1126,37.548908,126.836563,0
1127,37.540981,126.838547,0
1128,37.541412,126.840225,0
1129,37.542099,126.840218,0
1130,37.542751,126.842621,0
1131,37.546444,126.845459,1
1132,37.551109,126.863708,0
1135,37.546532,126.862549,0
1136,37.544788,126.862,0
1137,37.541431,126.86322,0
1139,37.536991,126.863365,0
1140,37.531399,126.863609,0
1141,37.52906,126.84848,0
1145,37.528919,126.848083,0
1146,37.530338,126.838257,0
1148,37.54147,126.84478,1
1149,37.567284,126.818275,0
1150,37.56155,126.810478,0
1151,37.560234,126.823471,0
1152,37.558666,126.826614,0
1153,37.55891,126.838097,0
1155,37.56926,126.848419,0
1157,37.550659,126.84977,0
1158,37.561035,126.854813,0
1159,37.565853,126.846596,0
1160,37.56768,126.840897,0
1161,37.549694,126.819664,0
1162,37.562679,126.820473,0
1163,37.570499,126.820084,0
1165,37.568447,126.821648,0
